,MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
4969,310,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,23,WIN,34:34,Arc Warden,Centaur Warrunner,Rubick,Troll Warlord,Oracle
4970,311,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,dire,15,LOSE,40:42,Tidehunter,Mirana,Wraith King,Witch Doctor,Void Spirit
4971,311,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,radiant,24,WIN,40:42,Queen of Pain,Phantom Lancer,Grimstroke,Phoenix,Centaur Warrunner
4972,311,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,dire,34,WIN,93:30,Templar Assassin,Underlord,Earthshaker,Bristleback,Keeper of the Light
4973,311,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,radiant,29,LOSE,93:30,Razor,Medusa,Ogre Magi,Snapfire,Mars
4974,311,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,radiant,25,WIN,32:06,Enigma,Ursa,Batrider,Void Spirit,Keeper of the Light
4975,311,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,dire,4,LOSE,32:06,Shadow Shaman,Morphling,Abaddon,Timbersaw,Death Prophet
4976,312,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,radiant,29,LOSE,38:18,Batrider,Faceless Void,Rubick,Centaur Warrunner,Grimstroke
4977,312,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,dire,26,WIN,38:18,Bristleback,Venomancer,Gyrocopter,Tusk,Pangolier
4978,312,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,dire,30,WIN,58:57,Mars,Phantom Lancer,Earthshaker,Batrider,Nature's Prophet
4979,312,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,radiant,33,LOSE,58:57,Queen of Pain,Rubick,Weaver,Death Prophet,Tusk
4980,312,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,radiant,28,LOSE,29:39,Meepo,Wraith King,Grimstroke,Mirana,Centaur Warrunner
4981,312,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,dire,32,WIN,29:39,Beastmaster,Medusa,Death Prophet,Tusk,Keeper of the Light
4982,313,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,radiant,3,LOSE,27:36,Mirana,Juggernaut,Vengeful Spirit,Bristleback,Snapfire
4983,313,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,dire,21,WIN,27:36,Templar Assassin,Axe,Necrophos,Nyx Assassin,Keeper of the Light
4984,313,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,radiant,37,WIN,45:57,Spectre,Witch Doctor,Axe,Phoenix,Void Spirit
4985,313,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,dire,30,LOSE,45:57,Omniknight,Ursa,Weaver,Monkey King,Grimstroke
4986,313,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,radiant,12,LOSE,41:53,Juggernaut,Kunkka,Beastmaster,Shadow Demon,Mirana
4987,313,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,dire,26,WIN,41:53,Dragon Knight,Phantom Lancer,Chen,Rubick,Centaur Warrunner
4988,314,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,dire,29,WIN,37:18,Dragon Knight,Phantom Lancer,Batrider,Pangolier,Snapfire
4989,314,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,radiant,9,LOSE,37:18,Brewmaster,Storm Spirit,Nyx Assassin,Terrorblade,Keeper of the Light
4990,314,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,dire,15,LOSE,26:47,Shadow Demon,Storm Spirit,Mirana,Axe,Nature's Prophet
4991,314,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,radiant,21,WIN,26:47,Dragon Knight,Mars,Phoenix,Troll Warlord,Oracle
4992,314,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Ninjas in Pyjamas,radiant,17,LOSE,25:20,Outworld Devourer,Beastmaster,Riki,Snapfire,Pangolier
4993,314,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,28,WIN,25:20,Kunkka,Naga Siren,Bounty Hunter,Rubick,Keeper of the Light
4994,315,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,radiant,34,LOSE,49:39,Slark,Centaur Warrunner,Rubick,Keeper of the Light,Ember Spirit
4995,315,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,dire,36,WIN,49:39,Bristleback,Riki,Batrider,Snapfire,Pangolier
4996,315,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,dire,30,WIN,30:05,Medusa,Mars,Rubick,Ember Spirit,Keeper of the Light
4997,315,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,radiant,8,LOSE,30:05,Phantom Assassin,Ogre Magi,Death Prophet,Centaur Warrunner,Shadow Demon
4998,315,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,radiant,21,WIN,16:51,Centaur Warrunner,Grimstroke,Medusa,Ember Spirit,Phoenix
4999,315,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,dire,1,LOSE,16:51,Lifestealer,Pangolier,Beastmaster,Shadow Fiend,Keeper of the Light
5000,316,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,dire,26,WIN,46:35,Pugna,Morphling,Sand King,Witch Doctor,Nature's Prophet
5001,316,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,radiant,23,LOSE,46:35,Kunkka,Troll Warlord,Grimstroke,Oracle,Timbersaw
5002,316,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,radiant,23,WIN,25:40,Templar Assassin,Earth Spirit,Weaver,Oracle,Death Prophet
5003,316,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,dire,7,LOSE,25:40,Pugna,Riki,Grimstroke,Mars,Shadow Demon
5004,317,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,radiant,27,WIN,27:06,Shadow Fiend,Mars,Phoenix,Grimstroke,Ember Spirit
5005,317,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,10,LOSE,27:06,Riki,Meepo,Winter Wyvern,Puck,Chen
5006,317,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,dire,21,LOSE,45:10,Nature's Prophet,Underlord,Death Prophet,Rubick,Ember Spirit
5007,317,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,radiant,24,WIN,45:10,Shadow Fiend,Pangolier,Oracle,Terrorblade,Grimstroke
5008,317,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Natus Vincere,dire,44,WIN,39:44,Nature's Prophet,Phantom Lancer,Undying,Grimstroke,Ember Spirit
5009,317,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,radiant,18,LOSE,39:44,Naga Siren,Dazzle,Legion Commander,Nyx Assassin,Death Prophet
5010,318,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,dire,42,WIN,54:53,Monkey King,Shadow Fiend,Shadow Demon,Bristleback,Mirana
5011,318,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,radiant,32,LOSE,54:53,Weaver,Templar Assassin,Witch Doctor,Timbersaw,Ember Spirit
5012,318,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,dire,25,LOSE,35:01,Weaver,Shadow Fiend,Warlock,Nyx Assassin,Mars
5013,318,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,radiant,21,WIN,35:01,Lifestealer,Templar Assassin,Grimstroke,Pangolier,Ember Spirit
5014,318,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,dire,32,WIN,26:52,Morphling,Dragon Knight,Earthshaker,Lich,Nature's Prophet
5015,318,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,radiant,10,LOSE,26:52,Alchemist,Phoenix,Weaver,Grimstroke,Pangolier
5016,319,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,dire,19,LOSE,34:05,Mars,Morphling,Batrider,Bristleback,Grimstroke
5017,319,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,radiant,28,WIN,34:05,Puck,Slark,Omniknight,Shadow Demon,Pangolier
5018,319,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,radiant,34,WIN,25:02,Queen of Pain,Lifestealer,Grimstroke,Axe,Phoenix
5019,319,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,14,LOSE,25:02,Broodmother,Gyrocopter,Bane,Dark Willow,Mars
5020,319,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Unique,radiant,19,LOSE,40:41,Dragon Knight,Luna,Chen,Mars,Shadow Demon
5021,319,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,31,WIN,40:41,Templar Assassin,Underlord,Winter Wyvern,Troll Warlord,Oracle
5022,320,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,dire,23,WIN,40:03,Necrophos,Phantom Lancer,Queen of Pain,Witch Doctor,Earthshaker
5023,320,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,radiant,12,LOSE,40:03,Naga Siren,Puck,Dragon Knight,Clockwerk,Nature's Prophet
5024,320,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,radiant,11,LOSE,31:11,Juggernaut,Templar Assassin,Crystal Maiden,Earthshaker,Nature's Prophet
5025,320,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,24,WIN,31:11,Razor,Pangolier,Rubick,Troll Warlord,Oracle
5026,320,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,dire,41,WIN,36:22,Riki,Void Spirit,Winter Wyvern,Centaur Warrunner,Grimstroke
5027,320,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,radiant,5,LOSE,36:22,Spectre,Puck,Pugna,Pangolier,Nature's Prophet
5028,321,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Virtus.pro,dire,23,WIN,31:45,Storm Spirit,Anti-Mage,Disruptor,Mars,Phoenix
5029,321,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Spirit,radiant,15,LOSE,31:45,Huskar,Wraith King,Pangolier,Grimstroke,Clockwerk
5030,321,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Virtus.pro,radiant,23,WIN,18:45,Monkey King,Enigma,Dragon Knight,Batrider,Pangolier
5031,321,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Spirit,dire,6,LOSE,18:45,Kunkka,Phantom Assassin,Witch Doctor,Legion Commander,Grimstroke
5032,322,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Secret,dire,8,LOSE,18:28,Underlord,Arc Warden,Bristleback,Earth Spirit,Keeper of the Light
5033,322,1,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,radiant,21,WIN,18:28,Void Spirit,Necrophos,Earthshaker,Pugna,Beastmaster
5034,322,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Secret,radiant,50,LOSE,57:20,Kunkka,Phantom Lancer,Witch Doctor,Timbersaw,Earthshaker
5035,322,2,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,dire,33,WIN,57:20,Nyx Assassin,Sand King,Gyrocopter,Pugna,Chen
5036,323,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Virtus.pro,dire,53,WIN,40:19,Death Prophet,Batrider,Earth Spirit,Ember Spirit,Keeper of the Light
5037,323,1,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,radiant,18,LOSE,40:19,Invoker,Bounty Hunter,Nature's Prophet,Earthshaker,Pugna
5038,323,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Virtus.pro,radiant,41,WIN,51:46,Sniper,Ember Spirit,Nature's Prophet,Axe,Techies
5039,323,2,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,dire,29,LOSE,51:46,Slardar,Grimstroke,Void Spirit,Pugna,Beastmaster
5040,324,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Nigma Galaxy,radiant,51,WIN,37:45,Snapfire,Morphling,Lich,Tusk,Mars
5041,324,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,23,LOSE,37:45,Phantom Lancer,Winter Wyvern,Razor,Axe,Phoenix
5042,324,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Nigma Galaxy,dire,31,LOSE,46:57,Phantom Lancer,Bounty Hunter,Sniper,Rubick,Mars
5043,324,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,radiant,44,WIN,46:57,Meepo,Winter Wyvern,Razor,Axe,Phoenix
5044,324,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Nigma Galaxy,radiant,16,LOSE,27:39,Gyrocopter,Underlord,Snapfire,Chen,Mars
5045,324,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,20,WIN,27:39,Templar Assassin,Troll Warlord,Winter Wyvern,Centaur Warrunner,Phoenix
5046,325,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,dire,39,WIN,32:32,Riki,Phoenix,Centaur Warrunner,Grimstroke,Death Prophet
5047,325,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,radiant,11,LOSE,32:32,Alchemist,Pangolier,Vengeful Spirit,Ember Spirit,Shadow Demon
5048,325,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,dire,14,LOSE,35:07,Zeus,Phantom Assassin,Dazzle,Earth Spirit,Nature's Prophet
5049,325,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,radiant,29,WIN,35:07,Broodmother,Dragon Knight,Enchantress,Mars,Shadow Demon
5050,325,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Alliance,radiant,42,LOSE,55:35,Spectre,Ancient Apparition,Pugna,Ember Spirit,Tusk
5051,325,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,dire,47,WIN,55:35,Queen of Pain,Anti-Mage,Snapfire,Chen,Mars
5052,326,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Spirit,radiant,22,LOSE,39:50,Gyrocopter,Storm Spirit,Spirit Breaker,Pugna,Pangolier
5053,326,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,36,WIN,39:50,Queen of Pain,Brewmaster,Rubick,Terrorblade,Shadow Demon
5054,326,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Spirit,radiant,16,LOSE,36:02,Nature's Prophet,Morphling,Pangolier,Tiny,Grimstroke
5055,326,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,30,WIN,36:02,Monkey King,Anti-Mage,Winter Wyvern,Mars,Phoenix
5056,327,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Secret,dire,14,LOSE,41:41,Dark Seer,Nature's Prophet,Riki,Grimstroke,Pangolier
5057,327,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,radiant,38,WIN,41:41,Spectre,Queen of Pain,Snapfire,Rubick,Mars
5058,327,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Team Secret,dire,15,LOSE,42:47,Medusa,Monkey King,Enchantress,Earthshaker,Mars
5059,327,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,radiant,34,WIN,42:47,Queen of Pain,Pangolier,Rubick,Snapfire,Lycan
5060,328,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,5,LOSE,23:50,Sven,Monkey King,Tusk,Bristleback,Keeper of the Light
5061,328,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,radiant,27,WIN,23:50,Storm Spirit,Earthshaker,Timbersaw,Chen,Lycan
5062,328,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,radiant,13,WIN,22:29,Death Prophet,Troll Warlord,Rubick,Pangolier,Keeper of the Light
5063,328,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,dire,1,LOSE,22:29,Mars,Dragon Knight,Grimstroke,Chen,Ember Spirit
5064,328,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Chicken Fighters,dire,10,LOSE,31:45,Alchemist,Death Prophet,Centaur Warrunner,Rubick,Keeper of the Light
5065,328,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,radiant,33,WIN,31:45,Ursa,Broodmother,Chen,Snapfire,Pangolier
5066,329,1,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,dire,26,WIN,26:53,Terrorblade,Batrider,Vengeful Spirit,Mars,Phoenix
5067,329,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,radiant,14,LOSE,26:53,Meepo,Timbersaw,Winter Wyvern,Rubick,Lycan
5068,329,2,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,radiant,31,WIN,24:14,Timbersaw,Nature's Prophet,Earthshaker,Keeper of the Light,Gyrocopter
5069,329,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Vikin.gg,dire,8,LOSE,24:14,Dragon Knight,Drow Ranger,Vengeful Spirit,Shadow Demon,Pangolier
5070,330,1,ESL One Los Angeles 2020 - Online: Europe & CIS,Virtus.pro,dire,38,WIN,33:55,Bristleback,Axe,Phoenix,Death Prophet,Oracle
5071,330,1,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,radiant,13,LOSE,33:55,Terrorblade,Weaver,Vengeful Spirit,Pangolier,Beastmaster
5072,330,2,ESL One Los Angeles 2020 - Online: Europe & CIS,Virtus.pro,dire,4,LOSE,29:53,Necrophos,Oracle,Dragon Knight,Enigma,Beastmaster
5073,330,2,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,radiant,26,WIN,29:53,Legion Commander,Dark Seer,Grimstroke,Ember Spirit,Shadow Demon
5074,330,3,ESL One Los Angeles 2020 - Online: Europe & CIS,Virtus.pro,dire,18,LOSE,26:44,Invoker,Faceless Void,Ancient Apparition,Mars,Phoenix
5075,330,3,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,radiant,27,WIN,26:44,Centaur Warrunner,Pangolier,Morphling,Void Spirit,Shadow Demon
5076,330,4,ESL One Los Angeles 2020 - Online: Europe & CIS,Virtus.pro,radiant,45,WIN,31:58,Templar Assassin,Batrider,Earth Spirit,Grimstroke,Ember Spirit
5077,330,4,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,dire,18,LOSE,31:58,Storm Spirit,Abaddon,Skywrath Mage,Enchantress,Earthshaker
5078,330,5,ESL One Los Angeles 2020 - Online: Europe & CIS,Virtus.pro,dire,31,WIN,49:57,Storm Spirit,Dazzle,Bristleback,Pangolier,Oracle
5079,330,5,ESL One Los Angeles 2020 - Online: Europe & CIS,OG,radiant,34,LOSE,49:57,Enigma,Tusk,Silencer,Beastmaster,Ember Spirit
5080,331,1,BTS Pro Series: Americas,FURIA Esports,radiant,23,WIN,47:03,Queen of Pain,Slark,Rubick,Centaur Warrunner,Phoenix
5081,331,1,BTS Pro Series: Americas,Thunder Predator,dire,39,LOSE,47:03,Puck,Razor,Ogre Magi,Brewmaster,Snapfire
5082,331,2,BTS Pro Series: Americas,FURIA Esports,radiant,17,LOSE,34:54,Abaddon,Riki,Grimstroke,Bristleback,Nature's Prophet
5083,331,2,BTS Pro Series: Americas,Thunder Predator,dire,37,WIN,34:54,Alchemist,Batrider,Tusk,Ember Spirit,Keeper of the Light
5084,331,3,BTS Pro Series: Americas,FURIA Esports,radiant,9,LOSE,21:56,Leshrac,Slark,Omniknight,Grimstroke,Weaver
5085,331,3,BTS Pro Series: Americas,Thunder Predator,dire,25,WIN,21:56,Phantom Lancer,Shadow Fiend,Rubick,Legion Commander,Phoenix
5086,332,1,BTS Pro Series: Americas,beastcoast,radiant,10,LOSE,28:50,Bloodseeker,Void Spirit,Shadow Shaman,Pangolier,Witch Doctor
5087,332,1,BTS Pro Series: Americas,Thunder Predator,dire,32,WIN,28:50,Legion Commander,Spectre,Earthshaker,Ember Spirit,Keeper of the Light
5088,332,2,BTS Pro Series: Americas,beastcoast,radiant,15,LOSE,26:56,Necrophos,Beastmaster,Shadow Demon,Snapfire,Ember Spirit
5089,332,2,BTS Pro Series: Americas,Thunder Predator,dire,25,WIN,26:56,Dragon Knight,Legion Commander,Grimstroke,Bristleback,Keeper of the Light
5090,333,1,BTS Pro Series: Americas,business associates,radiant,14,LOSE,31:08,Ursa,Invoker,Legion Commander,Grimstroke,Tusk
5091,333,1,BTS Pro Series: Americas,Thunder Predator,dire,33,WIN,31:08,Death Prophet,Centaur Warrunner,Gyrocopter,Void Spirit,Phoenix
5092,333,2,BTS Pro Series: Americas,business associates,dire,6,WIN,25:54,Bristleback,Pangolier,Rubick,Oracle,Dragon Knight
5093,333,2,BTS Pro Series: Americas,Thunder Predator,radiant,22,LOSE,25:54,Void Spirit,Riki,Beastmaster,Phoenix,Ember Spirit
5094,334,1,BTS Pro Series: Americas,Cloud 9,radiant,17,LOSE,36:37,Morphling,Dragon Knight,Ancient Apparition,Ember Spirit,Rubick
5095,334,1,BTS Pro Series: Americas,Thunder Predator,dire,26,WIN,36:37,Beastmaster,Shadow Fiend,Jakiro,Bristleback,Grimstroke
5096,334,2,BTS Pro Series: Americas,Cloud 9,dire,21,LOSE,38:20,Dark Seer,Wraith King,Winter Wyvern,Ember Spirit,Nature's Prophet
5097,334,2,BTS Pro Series: Americas,Thunder Predator,radiant,31,WIN,38:20,Dazzle,Earthshaker,Legion Commander,Grimstroke,Terrorblade
5098,335,1,BTS Pro Series: Americas,CR4ZY,radiant,23,WIN,40:55,Invoker,Ursa,Nyx Assassin,Pangolier,Chen
5099,335,1,BTS Pro Series: Americas,Thunder Predator,dire,10,LOSE,40:55,Morphling,Shadow Fiend,Earthshaker,Centaur Warrunner,Phoenix
5100,335,2,BTS Pro Series: Americas,CR4ZY,radiant,18,LOSE,29:42,Void Spirit,Ursa,Dragon Knight,Earth Spirit,Grimstroke
5101,335,2,BTS Pro Series: Americas,Thunder Predator,dire,41,WIN,29:42,Slark,Clockwerk,Legion Commander,Phoenix,Ember Spirit
5102,335,3,BTS Pro Series: Americas,CR4ZY,radiant,29,WIN,40:43,Batrider,Necrophos,Wraith King,Snapfire,Ember Spirit
5103,335,3,BTS Pro Series: Americas,Thunder Predator,dire,18,LOSE,40:43,Slark,Ogre Magi,Dragon Knight,Legion Commander,Phoenix
5104,336,1,BTS Pro Series: Americas,Quincy Crew,radiant,32,WIN,31:03,Slardar,Lich,Gyrocopter,Void Spirit,Phoenix
5105,336,1,BTS Pro Series: Americas,Thunder Predator,dire,11,LOSE,31:03,Lifestealer,Storm Spirit,Jakiro,Beastmaster,Grimstroke
5106,336,2,BTS Pro Series: Americas,Quincy Crew,radiant,30,WIN,43:14,Batrider,Morphling,Clockwerk,Pugna,Chen
5107,336,2,BTS Pro Series: Americas,Thunder Predator,dire,15,LOSE,43:14,Phantom Lancer,Dazzle,Earthshaker,Gyrocopter,Winter Wyvern
5108,337,1,BTS Pro Series: Americas,Evil Geniuses,radiant,17,LOSE,31:44,Gyrocopter,Ember Spirit,Chen,Tusk,Pangolier
5109,337,1,BTS Pro Series: Americas,Thunder Predator,dire,35,WIN,31:44,Templar Assassin,Riki,Brewmaster,Grimstroke,Rubick
5110,337,2,BTS Pro Series: Americas,Evil Geniuses,radiant,34,WIN,32:55,Storm Spirit,Weaver,Wraith King,Tusk,Grimstroke
5111,337,2,BTS Pro Series: Americas,Thunder Predator,dire,19,LOSE,32:55,Alchemist,Kunkka,Undying,Phoenix,Centaur Warrunner
5112,337,3,BTS Pro Series: Americas,Evil Geniuses,dire,23,WIN,31:17,Dragon Knight,Naga Siren,Centaur Warrunner,Phoenix,Grimstroke
5113,337,3,BTS Pro Series: Americas,Thunder Predator,radiant,12,LOSE,31:17,Razor,Puck,Beastmaster,Terrorblade,Treant Protector
5114,338,1,BTS Pro Series: Americas,beastcoast,dire,17,LOSE,21:42,Sand King,Gyrocopter,Weaver,Snapfire,Clockwerk
5115,338,1,BTS Pro Series: Americas,FURIA Esports,radiant,42,WIN,21:42,Templar Assassin,Bloodseeker,Beastmaster,Rubick,Grimstroke
5116,338,2,BTS Pro Series: Americas,beastcoast,radiant,52,WIN,33:22,Necrophos,Earthshaker,Tusk,Bounty Hunter,Crystal Maiden
5117,338,2,BTS Pro Series: Americas,FURIA Esports,dire,39,LOSE,33:22,Earth Spirit,Troll Warlord,Lycan,Ember Spirit,Grimstroke
5118,338,3,BTS Pro Series: Americas,beastcoast,dire,45,WIN,55:20,Necrophos,Earthshaker,Mirana,Nyx Assassin,Ancient Apparition
5119,338,3,BTS Pro Series: Americas,FURIA Esports,radiant,38,LOSE,55:20,Lone Druid,Slardar,Kunkka,Tusk,Death Prophet
5120,339,1,BTS Pro Series: Americas,business associates,dire,32,WIN,25:32,Necrophos,Axe,Disruptor,Lich,Dragon Knight
5121,339,1,BTS Pro Series: Americas,FURIA Esports,radiant,8,LOSE,25:32,Kunkka,Abaddon,Oracle,Centaur Warrunner,Tusk
5122,339,2,BTS Pro Series: Americas,business associates,dire,29,WIN,16:45,Chaos Knight,Ember Spirit,Puck,Grimstroke,Tusk
5123,339,2,BTS Pro Series: Americas,FURIA Esports,radiant,4,LOSE,16:45,Skywrath Mage,Riki,Axe,Weaver,Earthshaker
5124,340,1,BTS Pro Series: Americas,Cloud 9,dire,14,WIN,21:35,Troll Warlord,Dazzle,Nyx Assassin,Grimstroke,Bristleback
5125,340,1,BTS Pro Series: Americas,FURIA Esports,radiant,5,LOSE,21:35,Kunkka,Phantom Lancer,Legion Commander,Ember Spirit,Keeper of the Light
5126,340,2,BTS Pro Series: Americas,Cloud 9,dire,26,WIN,19:50,Razor,Anti-Mage,Undying,Legion Commander,Phoenix
5127,340,2,BTS Pro Series: Americas,FURIA Esports,radiant,4,LOSE,19:50,Meepo,Gyrocopter,Snapfire,Mirana,Bristleback
